geo,time,gender,age,population_projection
zaf,2020,female,95,1987
zaf,2020,male,95,451
zaf,2020,female,96,1590
zaf,2020,male,96,361
zaf,2020,female,97,1192
zaf,2020,male,97,270
zaf,2020,female,98,795
zaf,2020,male,98,181
zaf,2020,female,99,397
zaf,2020,male,99,90
zaf,2020,female,100plus,684
zaf,2020,male,100plus,137
zaf,2021,female,0,527946
zaf,2021,male,0,551632
zaf,2021,female,1,528813
zaf,2021,male,1,547850
zaf,2021,female,2,524374
zaf,2021,male,2,537480
zaf,2021,female,3,521844
zaf,2021,male,3,530771
zaf,2021,female,4,520927
zaf,2021,male,4,527215
zaf,2021,female,5,521324
zaf,2021,male,5,526303
zaf,2021,female,6,522649
zaf,2021,male,6,527362
zaf,2021,female,7,524510
zaf,2021,male,7,529719
zaf,2021,female,8,527073
zaf,2021,male,8,533698
zaf,2021,female,9,530220
zaf,2021,male,9,539126
zaf,2021,female,10,533380
zaf,2021,male,10,544997
zaf,2021,female,11,536654
zaf,2021,male,11,551969
zaf,2021,female,12,540689
zaf,2021,male,12,561709
zaf,2021,female,13,540458
zaf,2021,male,13,562854
zaf,2021,female,14,533675
zaf,2021,male,14,550392
zaf,2021,female,15,522793
zaf,2021,male,15,530158
zaf,2021,female,16,512577
zaf,2021,male,16,511293
zaf,2021,female,17,502109
zaf,2021,male,17,489917
zaf,2021,female,18,493640
zaf,2021,male,18,481387
zaf,2021,female,19,488781
zaf,2021,male,19,493612
zaf,2021,female,20,486508
zaf,2021,male,20,518471
zaf,2021,female,21,483821
zaf,2021,male,21,540878
zaf,2021,female,22,480885
zaf,2021,male,22,564997
zaf,2021,female,23,480221
zaf,2021,male,23,579005
zaf,2021,female,24,482646
zaf,2021,male,24,575869
zaf,2021,female,25,487011
zaf,2021,male,25,561865
zaf,2021,female,26,491005
zaf,2021,male,26,549358
zaf,2021,female,27,494673
zaf,2021,male,27,534741
zaf,2021,female,28,497972
zaf,2021,male,28,525800
zaf,2021,female,29,500507
zaf,2021,male,29,527294
zaf,2021,female,30,501964
zaf,2021,male,30,534469
zaf,2021,female,31,502600
zaf,2021,male,31,538440
zaf,2021,female,32,502581
zaf,2021,male,32,541719
zaf,2021,female,33,498891
zaf,2021,male,33,537445
zaf,2021,female,34,490120
zaf,2021,male,34,521547
zaf,2021,female,35,477513
zaf,2021,male,35,497764
zaf,2021,female,36,464428
zaf,2021,male,36,474814
zaf,2021,female,37,451031
zaf,2021,male,37,452041
zaf,2021,female,38,434394
zaf,2021,male,38,427030
zaf,2021,female,39,413671
zaf,2021,male,39,399806
zaf,2021,female,40,390590
zaf,2021,male,40,371866
zaf,2021,female,41,367495
zaf,2021,male,41,343899
zaf,2021,female,42,343636
zaf,2021,male,42,314835
zaf,2021,female,43,323881
zaf,2021,male,43,293706
zaf,2021,female,44,310815
zaf,2021,male,44,284791
zaf,2021,female,45,302319
zaf,2021,male,45,283942
zaf,2021,female,46,293658
zaf,2021,male,46,282605
zaf,2021,female,47,285734
zaf,2021,male,47,282331
zaf,2021,female,48,278251
zaf,2021,male,48,280815
zaf,2021,female,49,270572
zaf,2021,male,49,275995
zaf,2021,female,50,263055
zaf,2021,male,50,269022
zaf,2021,female,51,256438
zaf,2021,male,51,263116
zaf,2021,female,52,250263
zaf,2021,male,52,257645
zaf,2021,female,53,245382
zaf,2021,male,53,251111
zaf,2021,female,54,242195
zaf,2021,male,54,243095
zaf,2021,female,55,240006
zaf,2021,male,55,233891
zaf,2021,female,56,237780
zaf,2021,male,56,224474
zaf,2021,female,57,235797
zaf,2021,male,57,214953
zaf,2021,female,58,232429
zaf,2021,male,58,203969
zaf,2021,female,59,226787
zaf,2021,male,59,191040
zaf,2021,female,60,219560
zaf,2021,male,60,176915
zaf,2021,female,61,212412
zaf,2021,male,61,162784
zaf,2021,female,62,205100
zaf,2021,male,62,148380
zaf,2021,female,63,197286
zaf,2021,male,63,135114
zaf,2021,female,64,189000
zaf,2021,male,64,123805
zaf,2021,female,65,180346
zaf,2021,male,65,113863
zaf,2021,female,66,171431
zaf,2021,male,66,103986
zaf,2021,female,67,162264
zaf,2021,male,67,94561
zaf,2021,female,68,153148
zaf,2021,male,68,85181
zaf,2021,female,69,144252
zaf,2021,male,69,75554
zaf,2021,female,70,135511
zaf,2021,male,70,66052
zaf,2021,female,71,126767
zaf,2021,male,71,57213
zaf,2021,female,72,118159
zaf,2021,male,72,48793
zaf,2021,female,73,109449
zaf,2021,male,73,41871
zaf,2021,female,74,100533
zaf,2021,male,74,36999
zaf,2021,female,75,91630
zaf,2021,male,75,33611
zaf,2021,female,76,82983
zaf,2021,male,76,30528
zaf,2021,female,77,74459
zaf,2021,male,77,27897
zaf,2021,female,78,66890
zaf,2021,male,78,25604
zaf,2021,female,79,60684
zaf,2021,male,79,23441
zaf,2021,female,80,55452
zaf,2021,male,80,21427
zaf,2021,female,81,50440
zaf,2021,male,81,19823
zaf,2021,female,82,45868
zaf,2021,male,82,18634
zaf,2021,female,83,41196
zaf,2021,male,83,17146
zaf,2021,female,84,36101
zaf,2021,male,84,15052
zaf,2021,female,85,30891
zaf,2021,male,85,12635
zaf,2021,female,86,26115
zaf,2021,male,86,10452
zaf,2021,female,87,21570
zaf,2021,male,87,8358
zaf,2021,female,88,17843
zaf,2021,male,88,6659
zaf,2021,female,89,15248
zaf,2021,male,89,5548
zaf,2021,female,90,13448
zaf,2021,male,90,4847
zaf,2021,female,91,11821
zaf,2021,male,91,4183
zaf,2021,female,92,10537
zaf,2021,male,92,3642
zaf,2021,female,93,9088
zaf,2021,male,93,3071
zaf,2021,female,94,7170
zaf,2021,male,94,2361
zaf,2021,female,95,5045
zaf,2021,male,95,1600
zaf,2021,female,96,2203
zaf,2021,male,96,447
zaf,2021,female,97,803
zaf,2021,male,97,335
zaf,2021,female,98,180
zaf,2021,male,98,223
zaf,2021,female,99,92
zaf,2021,male,99,112
zaf,2021,female,100plus,704
zaf,2021,male,100plus,139
zaf,2022,female,0,519248
zaf,2022,male,0,541234
zaf,2022,female,1,516253
zaf,2022,male,1,530761
zaf,2022,female,2,525934
zaf,2022,male,2,543010
zaf,2022,female,3,523255
zaf,2022,male,3,535679
zaf,2022,female,4,521832
zaf,2022,male,4,530886
zaf,2022,female,5,521478
zaf,2022,male,5,528303
zaf,2022,female,6,521995
zaf,2022,male,6,527611
zaf,2022,female,7,523014
zaf,2022,male,7,528145
zaf,2022,female,8,524152
zaf,2022,male,8,529251
zaf,2022,female,9,526141
zaf,2022,male,9,532270
zaf,2022,female,10,529149
zaf,2022,male,10,537544
zaf,2022,female,11,532440
zaf,2022,male,11,543749
zaf,2022,female,12,535628
zaf,2022,male,12,550689
zaf,2022,female,13,539435
zaf,2022,male,13,560173
zaf,2022,female,14,539110
zaf,2022,male,14,561209
zaf,2022,female,15,532452
zaf,2022,male,15,548874
zaf,2022,female,16,521822
zaf,2022,male,16,528908
zaf,2022,female,17,511812
zaf,2022,male,17,510270
zaf,2022,female,18,501546
zaf,2022,male,18,489128
zaf,2022,female,19,493160
zaf,2022,male,19,480709
zaf,2022,female,20,488197
zaf,2022,male,20,492844
zaf,2022,female,21,485684
zaf,2022,male,21,517475
zaf,2022,female,22,482752
zaf,2022,male,22,539658
zaf,2022,female,23,479549
zaf,2022,male,23,563523
zaf,2022,female,24,478555
zaf,2022,male,24,577278
zaf,2022,female,25,480584
zaf,2022,male,25,573913
zaf,2022,female,26,484499
zaf,2022,male,26,559681
zaf,2022,female,27,488028
zaf,2022,male,27,546923
zaf,2022,female,28,491230
zaf,2022,male,28,532058
zaf,2022,female,29,494009
zaf,2022,male,29,522763
zaf,2022,female,30,495958
zaf,2022,male,30,523748
zaf,2022,female,31,496800
zaf,2022,male,31,530328
zaf,2022,female,32,496850
zaf,2022,male,32,533732
zaf,2022,female,33,496270
zaf,2022,male,33,536455
zaf,2022,female,34,492120
zaf,2022,male,34,531724
zaf,2022,female,35,483033
zaf,2022,male,35,515527
zaf,2022,female,36,470236
zaf,2022,male,36,491566
zaf,2022,female,37,456984
zaf,2022,male,37,468440
zaf,2022,female,38,443438
zaf,2022,male,38,445489
zaf,2022,female,39,426829
zaf,2022,male,39,420454
zaf,2022,female,40,406368
zaf,2022,male,40,393422
zaf,2022,female,41,383706
zaf,2022,male,41,365805
zaf,2022,female,42,361049
zaf,2022,male,42,338167
zaf,2022,female,43,337674
zaf,2022,male,43,309479
zaf,2022,female,44,318313
zaf,2022,male,44,288578
zaf,2022,female,45,305464
zaf,2022,male,45,279635
zaf,2022,female,46,297070
zaf,2022,male,46,278596
zaf,2022,female,47,288540
zaf,2022,male,47,277103
zaf,2022,female,48,280738
zaf,2022,male,48,276660
zaf,2022,female,49,273401
zaf,2022,male,49,275029
zaf,2022,female,50,265916
zaf,2022,male,50,270198
zaf,2022,female,51,258615
zaf,2022,male,51,263276
zaf,2022,female,52,252184
zaf,2022,male,52,257400
zaf,2022,female,53,246185
zaf,2022,male,53,251962
zaf,2022,female,54,241411
zaf,2022,male,54,245424
zaf,2022,female,55,238228
zaf,2022,male,55,237335
zaf,2022,female,56,235974
zaf,2022,male,56,228022
zaf,2022,female,57,233678
zaf,2022,male,57,218515
zaf,2022,female,58,231608
zaf,2022,male,58,208911
zaf,2022,female,59,228156
zaf,2022,male,59,197884
zaf,2022,female,60,222444
zaf,2022,male,60,184980
zaf,2022,female,61,215157
zaf,2022,male,61,170926
zaf,2022,female,62,207937
zaf,2022,male,62,156877
zaf,2022,female,63,200549
zaf,2022,male,63,142573
zaf,2022,female,64,192652
zaf,2022,male,64,129420
zaf,2022,female,65,184279
zaf,2022,male,65,118232
zaf,2022,female,66,175535
zaf,2022,male,66,108423
zaf,2022,female,67,166537
zaf,2022,male,67,98694
zaf,2022,female,68,157295
zaf,2022,male,68,89420
zaf,2022,female,69,148120
zaf,2022,male,69,80251
zaf,2022,female,70,139192
zaf,2022,male,70,70927
zaf,2022,female,71,130438
zaf,2022,male,71,61776
zaf,2022,female,72,121691
zaf,2022,male,72,53287
zaf,2022,female,73,113089
zaf,2022,male,73,45221
zaf,2022,female,74,104409
zaf,2022,male,74,38596
zaf,2022,female,75,95562
zaf,2022,male,75,33920
zaf,2022,female,76,86754
zaf,2022,male,76,30663
zaf,2022,female,77,78216
zaf,2022,male,77,27717
zaf,2022,female,78,69828
zaf,2022,male,78,25229
zaf,2022,female,79,62369
zaf,2022,male,79,23045
zaf,2022,female,80,56231
zaf,2022,male,80,20959
zaf,2022,female,81,51046
zaf,2022,male,81,18998
zaf,2022,female,82,46102
zaf,2022,male,82,17444
zaf,2022,female,83,41592
zaf,2022,male,83,16285
zaf,2022,female,84,37072
zaf,2022,male,84,14890
zaf,2022,female,85,32260
zaf,2022,male,85,12989
zaf,2022,female,86,27415
zaf,2022,male,86,10825
zaf,2022,female,87,23002
zaf,2022,male,87,8884
zaf,2022,female,88,18839
zaf,2022,male,88,7037
zaf,2022,female,89,15433
zaf,2022,male,89,5545
zaf,2022,female,90,13051
zaf,2022,male,90,4571
zaf,2022,female,91,11397
zaf,2022,male,91,3962
zaf,2022,female,92,9928
zaf,2022,male,92,3395
zaf,2022,female,93,8784
zaf,2022,male,93,2940
zaf,2022,female,94,7528
zaf,2022,male,94,2470
zaf,2022,female,95,5901
zaf,2022,male,95,1888
zaf,2022,female,96,4115
zaf,2022,male,96,1267
zaf,2022,female,97,1346
zaf,2022,male,97,426
zaf,2022,female,98,674
zaf,2022,male,98,285
zaf,2022,female,99,414
zaf,2022,male,99,142
zaf,2022,female,100plus,723
zaf,2022,male,100plus,135
zaf,2023,female,0,507990
zaf,2023,male,0,525658
zaf,2023,female,1,509551
zaf,2023,male,1,523011
zaf,2023,female,2,511576
zaf,2023,male,2,522000
zaf,2023,female,3,523190
zaf,2023,male,3,538494
zaf,2023,female,4,522270
zaf,2023,male,4,534198
zaf,2023,female,5,521955
zaf,2023,male,5,531318
zaf,2023,female,6,522162
zaf,2023,male,6,529710
zaf,2023,female,7,522801
zaf,2023,male,7,529235
zaf,2023,female,8,523511
zaf,2023,male,8,529245
zaf,2023,female,9,523929
zaf,2023,male,9,529100
zaf,2023,female,10,525343
zaf,2023,male,10,531160
zaf,2023,female,11,528215
zaf,2023,male,11,536283
zaf,2023,female,12,531635
zaf,2023,male,12,542827
zaf,2023,female,13,534740
zaf,2023,male,13,549738
zaf,2023,female,14,538318
zaf,2023,male,14,558971
zaf,2023,female,15,537900
zaf,2023,male,15,559900
zaf,2023,female,16,531365
zaf,2023,male,16,547684
zaf,2023,female,17,520984
zaf,2023,male,17,527974
zaf,2023,female,18,511178
zaf,2023,male,18,509553
zaf,2023,female,19,501112
zaf,2023,male,19,488632
zaf,2023,female,20,492807
zaf,2023,male,20,480318
zaf,2023,female,21,487737
zaf,2023,male,21,492370
zaf,2023,female,22,484984
zaf,2023,male,22,516789
zaf,2023,female,23,481807
zaf,2023,male,23,538761
zaf,2023,female,24,478335
zaf,2023,male,24,562387
zaf,2023,female,25,477012
zaf,2023,male,25,575896
zaf,2023,female,26,478644
zaf,2023,male,26,572299
zaf,2023,female,27,482111
zaf,2023,male,27,557832
zaf,2023,female,28,485176
zaf,2023,male,28,544814
zaf,2023,female,29,487912
zaf,2023,male,29,529691
zaf,2023,female,30,490172
zaf,2023,male,30,520038
zaf,2023,female,31,491534
zaf,2023,male,31,520515
zaf,2023,female,32,491762
zaf,2023,male,32,526502
zaf,2023,female,33,491227
zaf,2023,male,33,529342
zaf,2023,female,34,490085
zaf,2023,male,34,531509
zaf,2023,female,35,485472
zaf,2023,male,35,526319
zaf,2023,female,36,476070
zaf,2023,male,36,509812
zaf,2023,female,37,463076
zaf,2023,male,37,485659
zaf,2023,female,38,449656
zaf,2023,male,38,462344
zaf,2023,female,39,435957
zaf,2023,male,39,439200
zaf,2023,female,40,419371
zaf,2023,male,40,414127
zaf,2023,female,41,399168
zaf,2023,male,41,387270
zaf,2023,female,42,376919
zaf,2023,male,42,359960
zaf,2023,female,43,354692
zaf,2023,male,43,332634
zaf,2023,female,44,331798
zaf,2023,male,44,304306
zaf,2023,female,45,312826
zaf,2023,male,45,283621
zaf,2023,female,46,300189
zaf,2023,male,46,274643
zaf,2023,female,47,291896
zaf,2023,male,47,273415
zaf,2023,female,48,283495
zaf,2023,male,48,271764
zaf,2023,female,49,275813
zaf,2023,male,49,271152
zaf,2023,female,50,268619
zaf,2023,male,50,269404
zaf,2023,female,51,261328
zaf,2023,male,51,264560
zaf,2023,female,52,254239
zaf,2023,male,52,257684
zaf,2023,female,53,247994
zaf,2023,male,53,251836
zaf,2023,female,54,242170
zaf,2023,male,54,246428
zaf,2023,female,55,237500
zaf,2023,male,55,239880
zaf,2023,female,56,234322
zaf,2023,male,56,231714
zaf,2023,female,57,232001
zaf,2023,male,57,222288
zaf,2023,female,58,229635
zaf,2023,male,58,212683
zaf,2023,female,59,227478
zaf,2023,male,59,202990
zaf,2023,female,60,223939
zaf,2023,male,60,191915
zaf,2023,female,61,218157
zaf,2023,male,61,179028
zaf,2023,female,62,210809
zaf,2023,male,62,165037
zaf,2023,female,63,203514
zaf,2023,male,63,151061
zaf,2023,female,64,196047
zaf,2023,male,64,136848
zaf,2023,female,65,188068
zaf,2023,male,65,123801
zaf,2023,female,66,179603
zaf,2023,male,66,112725
zaf,2023,female,67,170768
zaf,2023,male,67,103046
zaf,2023,female,68,161686
zaf,2023,male,68,93459
zaf,2023,female,69,152364
zaf,2023,male,69,84329
zaf,2023,female,70,143129
zaf,2023,male,70,75367
zaf,2023,female,71,134165
zaf,2023,male,71,66339
zaf,2023,female,72,125398
zaf,2023,male,72,57537
zaf,2023,female,73,116646
zaf,2023,male,73,49389
zaf,2023,female,74,108044
zaf,2023,male,74,41675
zaf,2023,female,75,99396
zaf,2023,male,75,35342
zaf,2023,female,76,90615
zaf,2023,male,76,30861
zaf,2023,female,77,81898
zaf,2023,male,77,27730
zaf,2023,female,78,73468
zaf,2023,male,78,24922
zaf,2023,female,79,65213
zaf,2023,male,79,22574
zaf,2023,female,80,57864
zaf,2023,male,80,20500
zaf,2023,female,81,51791
zaf,2023,male,81,18487
zaf,2023,female,82,46653
zaf,2023,male,82,16580
zaf,2023,female,83,41773
zaf,2023,male,83,15073
zaf,2023,female,84,37327
zaf,2023,male,84,13945
zaf,2023,female,85,32955
zaf,2023,male,85,12641
zaf,2023,female,86,28427
zaf,2023,male,86,10933
zaf,2023,female,87,23946
zaf,2023,male,87,9021
zaf,2023,female,88,19894
zaf,2023,male,88,7321
zaf,2023,female,89,16112
zaf,2023,male,89,5719
zaf,2023,female,90,13026
zaf,2023,male,90,4433
zaf,2023,female,91,10856
zaf,2023,male,91,3596
zaf,2023,female,92,9349
zaf,2023,male,92,3080
zaf,2023,female,93,8037
zaf,2023,male,93,2608
zaf,2023,female,94,7033
zaf,2023,male,94,2241
zaf,2023,female,95,5971
zaf,2023,male,95,1869
zaf,2023,female,96,4631
zaf,2023,male,96,1415
zaf,2023,female,97,3186
zaf,2023,male,97,935
zaf,2023,female,98,1261
zaf,2023,male,98,212
zaf,2023,female,99,788
zaf,2023,male,99,106
zaf,2023,female,100plus,764
zaf,2023,male,100plus,130
zaf,2024,female,0,497389
zaf,2024,male,0,510485
zaf,2024,female,1,503055
zaf,2024,male,1,515326
zaf,2024,female,2,508036
zaf,2024,male,2,519552
zaf,2024,female,3,512370
zaf,2024,male,3,523204
zaf,2024,female,4,520404
zaf,2024,male,4,533890
zaf,2024,female,5,521242
zaf,2024,male,5,532632
zaf,2024,female,6,522037
zaf,2024,male,6,531668
zaf,2024,female,7,522807
zaf,2024,male,7,531035
zaf,2024,female,8,523566
zaf,2024,male,8,530778
zaf,2024,female,9,523969
zaf,2024,male,9,530263
zaf,2024,female,10,523664
zaf,2024,male,10,528866
zaf,2024,female,11,524504
zaf,2024,male,11,529966
zaf,2024,female,12,527239
zaf,2024,male,12,534938
zaf,2024,female,13,530789
zaf,2024,male,13,541819
zaf,2024,female,14,533809
zaf,2024,male,14,548700
zaf,2024,female,15,537160
zaf,2024,male,15,557682
zaf,2024,female,16,536648
zaf,2024,male,16,558501
zaf,2024,female,17,530236
zaf,2024,male,17,546408
zaf,2024,female,18,520104
zaf,2024,male,18,526956
zaf,2024,female,19,510505
zaf,2024,male,19,508756
zaf,2024,female,20,500638
zaf,2024,male,20,488059
zaf,2024,female,21,492416
zaf,2024,male,21,479852
zaf,2024,female,22,487239
zaf,2024,male,22,491820
zaf,2024,female,23,484246
zaf,2024,male,23,516021
zaf,2024,female,24,480823
zaf,2024,male,24,537779
zaf,2024,female,25,477084
zaf,2024,male,25,561162
zaf,2024,female,26,475431
zaf,2024,male,26,574422
zaf,2024,female,27,476666
zaf,2024,male,27,570594
zaf,2024,female,28,479684
zaf,2024,male,28,555895
zaf,2024,female,29,482285
zaf,2024,male,29,542617
zaf,2024,female,30,484554
zaf,2024,male,30,527241
zaf,2024,female,31,486296
zaf,2024,male,31,517229
zaf,2024,female,32,487070
zaf,2024,male,32,517197
zaf,2024,female,33,486683
zaf,2024,male,33,522589
zaf,2024,female,34,485564
zaf,2024,male,34,524865
zaf,2024,female,35,483858
zaf,2024,male,35,526476
zaf,2024,female,36,478784
zaf,2024,male,36,520827
zaf,2024,female,37,469066
zaf,2024,male,37,504013
zaf,2024,female,38,455877
zaf,2024,male,38,479670
zaf,2024,female,39,442290
zaf,2024,male,39,456170
zaf,2024,female,40,428439
zaf,2024,male,40,432836
zaf,2024,female,41,411877
zaf,2024,male,41,407729
zaf,2024,female,42,391934
zaf,2024,male,42,381051
zaf,2024,female,43,370100
zaf,2024,male,43,354054
zaf,2024,female,44,348305
zaf,2024,male,44,327044
zaf,2024,female,45,325893
zaf,2024,male,45,299081
zaf,2024,female,46,307312
zaf,2024,male,46,278614
zaf,2024,female,47,294889
zaf,2024,male,47,269605
zaf,2024,female,48,286697
zaf,2024,male,48,268185
zaf,2024,female,49,278425
zaf,2024,male,49,266377
zaf,2024,female,50,270866
zaf,2024,male,50,265596
zaf,2024,female,51,263814
zaf,2024,male,51,263732
zaf,2024,female,52,256716
zaf,2024,male,52,258875
zaf,2024,female,53,249842
zaf,2024,male,53,252048
zaf,2024,female,54,243783
zaf,2024,male,54,246226
zaf,2024,female,55,238134
zaf,2024,male,55,240850
zaf,2024,female,56,233570
zaf,2024,male,56,234294
zaf,2024,female,57,230395
zaf,2024,male,57,226051
zaf,2024,female,58,228009
zaf,2024,male,58,216512
zaf,2024,female,59,225572
zaf,2024,male,59,206814
zaf,2024,female,60,223328
zaf,2024,male,60,197031
zaf,2024,female,61,219704
zaf,2024,male,61,185911
zaf,2024,female,62,213851
zaf,2024,male,62,173041
zaf,2024,female,63,206442
zaf,2024,male,63,159117
zaf,2024,female,64,199074
zaf,2024,male,64,145215
zaf,2024,female,65,191528
zaf,2024,male,65,131097
zaf,2024,female,66,183466
zaf,2024,male,66,118156
zaf,2024,female,67,174911
zaf,2024,male,67,107197
zaf,2024,female,68,165986
zaf,2024,male,68,97647
zaf,2024,female,69,156820
zaf,2024,male,69,88204
zaf,2024,female,70,147419
zaf,2024,male,70,79220
zaf,2024,female,71,138125
zaf,2024,male,71,70468
zaf,2024,female,72,129126
zaf,2024,male,72,61735
zaf,2024,female,73,120346
zaf,2024,male,73,53284
zaf,2024,female,74,111589
zaf,2024,male,74,45480
zaf,2024,female,75,102990
zaf,2024,male,75,38119
zaf,2024,female,76,94373
zaf,2024,male,76,32080
zaf,2024,female,77,85657
zaf,2024,male,77,27794
zaf,2024,female,78,77034
zaf,2024,male,78,24790
zaf,2024,female,79,68713
zaf,2024,male,79,22120
zaf,2024,female,80,60590
zaf,2024,male,80,19913
zaf,2024,female,81,53354
zaf,2024,male,81,17949
zaf,2024,female,82,47345
zaf,2024,male,82,16010
zaf,2024,female,83,42253
zaf,2024,male,83,14156
zaf,2024,female,84,37439
zaf,2024,male,84,12698
zaf,2024,female,85,33057
zaf,2024,male,85,11601
zaf,2024,female,86,28836
zaf,2024,male,86,10389
zaf,2024,female,87,24589
zaf,2024,male,87,8872
zaf,2024,female,88,20474
zaf,2024,male,88,7215
zaf,2024,female,89,16782
zaf,2024,male,89,5754
zaf,2024,female,90,13383
zaf,2024,male,90,4400
zaf,2024,female,91,10617
zaf,2024,male,91,3319
zaf,2024,female,92,8660
zaf,2024,male,92,2620
zaf,2024,female,93,7299
zaf,2024,male,93,2195
zaf,2024,female,94,6145
zaf,2024,male,94,1821
zaf,2024,female,95,5279
zaf,2024,male,95,1539
zaf,2024,female,96,4413
zaf,2024,male,96,1268
zaf,2024,female,97,3362
zaf,2024,male,97,943
zaf,2024,female,98,2256
zaf,2024,male,98,602
zaf,2024,female,99,1116
zaf,2024,male,99,207
zaf,2024,female,100plus,856
zaf,2024,male,100plus,134
zaf,2025,female,0,489804
zaf,2025,male,0,499906
zaf,2025,female,1,497711
zaf,2025,male,1,509177
zaf,2025,female,2,504313
zaf,2025,male,2,516505
zaf,2025,female,3,509729
zaf,2025,male,3,522112
zaf,2025,female,4,514084
zaf,2025,male,4,526222
zaf,2025,female,5,517499
zaf,2025,male,5,529057
zaf,2025,female,6,520098
zaf,2025,male,6,530840
zaf,2025,female,7,522001
zaf,2025,male,7,531792
zaf,2025,female,8,523332
zaf,2025,male,8,532136
zaf,2025,female,9,524213
