province_from,municipality_to,population_group,flow
7,985,Other,4.58004
7,986,Black African,453.64111
7,986,Coloured,1.11211
7,986,Indian or Asian,0
7,986,White,41.10883
7,986,Other,3.35478
7,987,Black African,2133.04207
7,987,Coloured,24.19885
7,987,Indian or Asian,26.00255
7,987,White,430.8074
7,987,Other,6.02106
7,860,Black African,981.63206
7,860,Coloured,16.25512
7,860,Indian or Asian,33.27024
7,860,White,180.20735
7,860,Other,18.21838
7,861,Black African,1122.82058
7,861,Coloured,22.98562
7,861,Indian or Asian,46.97124
7,861,White,698.8226
7,861,Other,9.85098
7,862,Black African,712.82743
7,862,Coloured,8.13849
7,862,Indian or Asian,30.84147
7,862,White,345.67424
7,862,Other,21.20247
7,863,Black African,541.67311
7,863,Coloured,8.20915
7,863,Indian or Asian,35.19477
7,863,White,386.14984
7,863,Other,4.92549
7,864,Black African,1043.75871
7,864,Coloured,65.74771
7,864,Indian or Asian,23.34379
7,864,White,677.13242
7,864,Other,39.33326
7,865,Black African,1004.56277
7,865,Coloured,13.13464
7,865,Indian or Asian,13.49281
7,865,White,399.35899
7,865,Other,4.92549
7,866,Black African,3484.80892
7,866,Coloured,238.07305
7,866,Indian or Asian,175.40653
7,866,White,3007.78851
7,866,Other,41.47843
7,867,Black African,1478.4447
7,867,Coloured,71.3926
7,867,Indian or Asian,31.77081
7,867,White,1503.41345
7,867,Other,19.49485
7,868,Black African,6450.26366
7,868,Coloured,135.3464
7,868,Indian or Asian,205.52679
7,868,White,3293.12791
7,868,Other,70.31503
7,869,Black African,2798.11716
7,869,Coloured,140.20123
7,869,Indian or Asian,107.15163
7,869,White,3198.97526
7,869,Other,32.76594
7,870,Black African,371.98462
7,870,Coloured,9.78032
7,870,Indian or Asian,19.70196
7,870,White,497.07001
7,870,Other,1.64183
7,871,Black African,7634.40358
7,871,Coloured,21.78641
7,871,Indian or Asian,49.50917
7,871,White,26.0888
7,871,Other,33.73572
7,872,Black African,2061.42261
7,872,Coloured,10.78836
7,872,Indian or Asian,34.34624
7,872,White,2.24868
7,872,Other,2.33609
7,873,Black African,657.585
7,873,Coloured,104.48897
7,873,Indian or Asian,17.70581
7,873,White,1315.95705
7,873,Other,22.91496
7,874,Black African,3500.16595
7,874,Coloured,187.80826
7,874,Indian or Asian,283.79313
7,874,White,5116.73841
7,874,Other,43.779
7,875,Black African,341.58935
7,875,Coloured,21.85795
7,875,Indian or Asian,13.99332
7,875,White,621.05573
7,875,Other,8.92549
7,876,Black African,1229.09315
7,876,Coloured,4
7,876,Indian or Asian,26.71023
7,876,White,584.81262
7,876,Other,7.85585
7,877,Black African,955.88004
7,877,Coloured,4.52723
7,877,Indian or Asian,8.16248
7,877,White,115.78706
7,877,Other,15.65837
7,660,Black African,5255.54283
7,660,Coloured,38.81833
7,660,Indian or Asian,18.31546
7,660,White,34.23307
7,660,Other,22.32861
7,661,Black African,18652.23282
7,661,Coloured,241.63998
7,661,Indian or Asian,98.3109
7,661,White,6302.57113
7,661,Other,74.36366
7,662,Black African,10652.42298
7,662,Coloured,243.39276
7,662,Indian or Asian,209.17992
7,662,White,4692.26082
7,662,Other,92.42046
7,663,Black African,448.245
7,663,Coloured,1.34509
7,663,Indian or Asian,18.83126
7,663,White,648.18966
7,663,Other,15.18402
7,664,Black African,2247.82562
7,664,Coloured,30.39832
7,664,Indian or Asian,46.38829
7,664,White,234.43972
7,664,Other,29.17856
7,665,Black African,526.53773
7,665,Coloured,4.74855
7,665,Indian or Asian,17.62896
7,665,White,38.47749
7,665,Other,8.36126
7,666,Black African,612.0258
7,666,Coloured,22.00624
7,666,Indian or Asian,46.03309
7,666,White,223.97922
7,666,Other,24.6245
7,667,Black African,3146.45525
7,667,Coloured,75.0582
7,667,Indian or Asian,88.02578
7,667,White,286.08484
7,667,Other,16.69669
7,668,Black African,834.89441
7,668,Coloured,37.19179
7,668,Indian or Asian,47.28195
7,668,White,675.56533
7,668,Other,11.76072
7,669,Black African,1208.27816
7,669,Coloured,14.43743
7,669,Indian or Asian,50.22873
7,669,White,535.35841
7,669,Other,25.53971
7,670,Black African,324.19437
7,670,Coloured,87.54002
7,670,Indian or Asian,9.88291
7,670,White,164.61712
7,670,Other,16.93276
7,671,Black African,209.35986
7,671,Coloured,6.03527
7,671,Indian or Asian,9.41563
7,671,White,83.77828
7,671,Other,17.76072
7,672,Black African,994.59929
7,672,Coloured,18.03719
7,672,Indian or Asian,34.27589
7,672,White,17.62294
7,672,Other,9.59136
7,673,Black African,313.60641
7,673,Coloured,40.00761
7,673,Indian or Asian,14.79599
7,673,White,307.72613
7,673,Other,5.38036
7,674,Black African,410.18339
7,674,Coloured,14.77896
7,674,Indian or Asian,21.38645
7,674,White,48.20155
7,674,Other,35.99464
7,675,Black African,613.14431
7,675,Coloured,25.03857
7,675,Indian or Asian,1.34509
7,675,White,288.45462
7,675,Other,32.44191
7,676,Black African,1556.78446
7,676,Coloured,219.32589
7,676,Indian or Asian,74.60625
7,676,White,4070.07267
7,676,Other,36.93707
7,677,Black African,3241.44428
7,677,Coloured,209.72823
7,677,Indian or Asian,185.20679
7,677,White,2582.88508
7,677,Other,29.03857
7,678,Black African,212.5793
7,678,Coloured,12.76072
7,678,Indian or Asian,6.72545
7,678,White,198.61709
7,678,Other,12.10581
7,363,Black African,21.2879
7,363,Coloured,8.02126
7,363,Indian or Asian,2.48326
7,363,White,35.79842
7,363,Other,5.59844
7,364,Black African,26.5822
7,364,Coloured,40.63975
7,364,Indian or Asian,4.19883
7,364,White,65.57601
7,364,Other,9.63929
7,365,Black African,5.1245
7,365,Coloured,3.46054
7,365,Indian or Asian,1.39961
7,365,White,18.79425
7,365,Other,0
7,366,Black African,10.18899
7,366,Coloured,6.95308
7,366,Indian or Asian,0
7,366,White,48.92365
7,366,Other,3.88287
7,367,Black African,10.64986
7,367,Coloured,6.88908
7,367,Indian or Asian,0
7,367,White,29.74609
7,367,Other,0
7,368,Black African,23.69808
7,368,Coloured,40.01686
7,368,Indian or Asian,0
7,368,White,19.28001
7,368,Other,5.30612
7,369,Black African,56.59679
7,369,Coloured,16.36722
7,369,Indian or Asian,0
7,369,White,56.6833
7,369,Other,19.43656
7,370,Black African,124.95322
7,370,Coloured,59.09223
7,370,Indian or Asian,2.79922
7,370,White,48.74901
7,370,Other,20.25637
7,371,Black African,146.90996
7,371,Coloured,82.18618
7,371,Indian or Asian,8.23968
7,371,White,89.64704
7,371,Other,5.52536
7,372,Black African,7.53468
7,372,Coloured,22.9636
7,372,Indian or Asian,0
7,372,White,42.27434
7,372,Other,4.04085
7,373,Black African,26.03518
7,373,Coloured,27.58832
7,373,Indian or Asian,0
7,373,White,65.69426
7,373,Other,1.24163
7,374,Black African,43.89194
7,374,Coloured,36.64576
7,374,Indian or Asian,1.39961
7,374,White,259.65757
7,374,Other,2.64124
7,375,Black African,57.55237
7,375,Coloured,113.04069
7,375,Indian or Asian,2.64124
7,375,White,65.57281
7,375,Other,2.64124
7,376,Black African,97.19586
7,376,Coloured,69.88531
7,376,Indian or Asian,11.96457
7,376,White,77.78562
7,376,Other,5.28248
7,377,Black African,2.64124
7,377,Coloured,20.46932
7,377,Indian or Asian,0
7,377,White,3.32653
7,377,Other,0
7,378,Black African,59.85615
7,378,Coloured,165.27349
7,378,Indian or Asian,2.64124
7,378,White,109.66535
7,378,Other,13.2911
7,379,Black African,198.45009
7,379,Coloured,198.73842
7,379,Indian or Asian,7.76574
7,379,White,265.07382
7,379,Other,29.51826
7,380,Black African,27.88902
7,380,Coloured,58.64145
7,380,Indian or Asian,0
7,380,White,45.21272
7,380,Other,0
7,381,Black African,212.77418
7,381,Coloured,53.19296
7,381,Indian or Asian,2.64124
7,381,White,193.18713
7,381,Other,8.23968
7,382,Black African,94.45467
7,382,Coloured,43.56684
7,382,Indian or Asian,3.88287
7,382,White,83.24545
7,382,Other,5.28248
7,383,Black African,1047.22924
7,383,Coloured,476.19147
7,383,Indian or Asian,72.22983
7,383,White,563.70028
7,383,Other,67.66292
7,384,Black African,92.30906
7,384,Coloured,87.65038
7,384,Indian or Asian,7.44978
7,384,White,44.89194
7,384,Other,18.48868
7,385,Black African,120.77108
7,385,Coloured,51.7161
7,385,Indian or Asian,9.16535
7,385,White,31.75757
7,385,Other,0
7,386,Black African,235.07678
7,386,Coloured,60.99989
7,386,Indian or Asian,20.28684
7,386,White,122.93281
7,386,Other,4.04085
7,360,Black African,173.50477
7,360,Coloured,14.79352
7,360,Indian or Asian,12.8253
7,360,White,31.4319
7,360,Other,5.3587
7,361,Black African,455.12444
7,361,Coloured,58.8472
7,361,Indian or Asian,18.05971
7,361,White,224.25457
7,361,Other,35.69529
7,362,Black African,432.48531
7,362,Coloured,103.29819
7,362,Indian or Asian,9.79727
7,362,White,430.10456
7,362,Other,5.44046
7,160,Black African,54.50095
7,160,Coloured,14.92875
7,160,Indian or Asian,5.0611
7,160,White,233.38607
7,160,Other,16.11932
7,161,Black African,46.77017
7,161,Coloured,8.89786
7,161,Indian or Asian,0
7,161,White,115.58768
7,161,Other,1.53375
7,162,Black African,78.90884
7,162,Coloured,18.93861
7,162,Indian or Asian,7.2856
7,162,White,225.44024
7,162,Other,4.0675
7,163,Black African,491.72884
7,163,Coloured,127.35448
7,163,Indian or Asian,16.47738
7,163,White,1183.70165
7,163,Other,16.87125
7,164,Black African,104.81318
7,164,Coloured,27.91185
7,164,Indian or Asian,1.21178
7,164,White,456.77943
7,164,Other,18.405
7,165,Black African,126.83958
7,165,Coloured,26.01851
7,165,Indian or Asian,0
7,165,White,128.86224
7,165,Other,10.05966
7,166,Black African,264.51551
7,166,Coloured,109.89539
7,166,Indian or Asian,15.7979
7,166,White,1161.53844
7,166,Other,21.4725
7,167,Black African,386.75512
7,167,Coloured,70.16495
7,167,Indian or Asian,13.46816
7,167,White,1774.68074
7,167,Other,27.46466
7,168,Black African,228.04797
7,168,Coloured,57.14919
7,168,Indian or Asian,33.01483
7,168,White,239.80609
7,168,Other,20.405
7,169,Black African,76.29478
7,169,Coloured,36.50385
7,169,Indian or Asian,8.53683
7,169,White,300.27206
7,169,Other,19.57773
7,170,Black African,15.60558
7,170,Coloured,7.08929
7,170,Indian or Asian,0
7,170,White,203.7525
7,170,Other,4.60125
7,171,Black African,101.5282
7,171,Coloured,21.50586
7,171,Indian or Asian,8.52722
7,171,White,259.1181
7,171,Other,9.59341
7,172,Black African,318.01227
7,172,Coloured,34.84947
7,172,Indian or Asian,1.21178
7,172,White,1934.58116
7,172,Other,33.7425
7,173,Black African,56.11766
7,173,Coloured,14.15622
7,173,Indian or Asian,0
7,173,White,374.34289
7,173,Other,6.135
7,174,Black African,14.04086
7,174,Coloured,20.33984
7,174,Indian or Asian,1.21178
7,174,White,68.36767
7,174,Other,6.91682
7,175,Black African,55.98846
7,175,Coloured,40.86956
7,175,Indian or Asian,2.5323
7,175,White,852.4154
7,175,Other,10.73625
7,176,Black African,337.52428
7,176,Coloured,128.08112
7,176,Indian or Asian,25.29489
7,176,White,2343.57552
7,176,Other,41.41125
7,177,Black African,503.04852
7,177,Coloured,134.16805
7,177,Indian or Asian,64.44218
7,177,White,3142.45618
7,177,Other,82.10046
7,178,Black African,46.39142
7,178,Coloured,44.28272
7,178,Indian or Asian,6.27638
7,178,White,354.85218
7,178,Other,13.27
7,179,Black African,266.35571
7,179,Coloured,44.71088
7,179,Indian or Asian,15.10819
7,179,White,1115.25967
7,179,Other,54.1475
7,180,Black African,207.53015
7,180,Coloured,31.45089
7,180,Indian or Asian,13.33489
7,180,White,1830.55374
7,180,Other,39.90739
7,181,Black African,18.10753
7,181,Coloured,2.35745
7,181,Indian or Asian,2.38411
7,181,White,31.05495
7,181,Other,0
7,182,Black African,13.78563
7,182,Coloured,6.94847
7,182,Indian or Asian,0
7,182,White,82.18654
7,182,Other,15.3375
7,183,Black African,76.61174
7,183,Coloured,49.82539
7,183,Indian or Asian,2.42356
7,183,White,52.13389
7,183,Other,10.73625
7,199,Black African,15663.25587
7,199,Coloured,3436.09097
7,199,Indian or Asian,1546.97294
7,199,White,28366.88663
7,199,Other,1444.62148
8,261,Black African,3.02216
8,261,Coloured,2.96935
8,261,Indian or Asian,0
8,261,White,24.40064
8,261,Other,0
8,262,Black African,10.82692
8,262,Coloured,2.24918
8,262,Indian or Asian,0
8,262,White,1.08406
8,262,Other,1.12459
8,263,Black African,0
8,263,Coloured,0
8,263,Indian or Asian,0
8,263,White,3.68952
8,263,Other,0
8,264,Black African,45.92653
8,264,Coloured,2.24918
8,264,Indian or Asian,0
8,264,White,27.8622
8,264,Other,0
8,265,Black African,29.11492
8,265,Coloured,0
8,265,Indian or Asian,0
8,265,White,77.2246
8,265,Other,0
8,266,Black African,10.32326
8,266,Coloured,1.12459
8,266,Indian or Asian,0
8,266,White,0
8,266,Other,1.12459
8,267,Black African,3.68952
8,267,Coloured,0
8,267,Indian or Asian,0
8,267,White,7.7024
8,267,Other,0
8,268,Black African,46.91998
8,268,Coloured,5.62295
8,268,Indian or Asian,0
8,268,White,178.56512
8,268,Other,11.2459
8,269,Black African,14.31607
8,269,Coloured,3.24918
8,269,Indian or Asian,0
8,269,White,11.4631
8,269,Other,1
8,270,Black African,46.56247
8,270,Coloured,0
8,270,Indian or Asian,0
8,270,White,0
8,270,Other,0
8,271,Black African,66.15106
8,271,Coloured,0
8,271,Indian or Asian,0
8,271,White,0
8,271,Other,1
8,272,Black African,18.34738
8,272,Coloured,1.12459
8,272,Indian or Asian,0
8,272,White,29.29954
8,272,Other,0
8,273,Black African,31.30109
8,273,Coloured,0
8,273,Indian or Asian,0
8,273,White,5.85764
8,273,Other,0
8,274,Black African,24.4674
8,274,Coloured,0
8,274,Indian or Asian,2.32353
8,274,White,0
8,274,Other,0
8,276,Black African,33.08533
8,276,Coloured,3.37377
8,276,Indian or Asian,0
8,276,White,2.16812
8,276,Other,1.12459
8,277,Black African,4.59021
8,277,Coloured,1.12459
8,277,Indian or Asian,0
8,277,White,8.67248
8,277,Other,0
8,278,Black African,21.4423
8,278,Coloured,3.84476
8,278,Indian or Asian,2.24918
8,278,White,38.95914
8,278,Other,0
8,279,Black African,11.14881
8,279,Coloured,0
8,279,Indian or Asian,0
8,279,White,6.9417
8,279,Other,0
8,280,Black African,15.70895
8,280,Coloured,0
8,280,Indian or Asian,0
8,280,White,3.25218
8,280,Other,0
8,281,Black African,101.06924
8,281,Coloured,2.24918
8,281,Indian or Asian,0
8,281,White,9.58842
8,281,Other,1.19894
8,282,Black African,49.91676
8,282,Coloured,0
8,282,Indian or Asian,0
8,282,White,0
8,282,Other,0
8,283,Black African,47.21592
8,283,Coloured,0
8,283,Indian or Asian,0
8,283,White,1.08406
8,283,Other,0
8,284,Black African,15.17161
8,284,Coloured,0
8,284,Indian or Asian,0
8,284,White,0
8,284,Other,1.19894
8,285,Black African,26.71302
8,285,Coloured,1.12459
8,285,Indian or Asian,0
8,285,White,0
8,285,Other,2.32353
8,286,Black African,111.14046
8,286,Coloured,0
8,286,Indian or Asian,0
8,286,White,38.39802
8,286,Other,0
8,287,Black African,128.63398
8,287,Coloured,1.12459
8,287,Indian or Asian,0
8,287,White,4.33624
8,287,Other,0
8,288,Black African,4.46206
8,288,Coloured,1.12459
8,288,Indian or Asian,0
8,288,White,12.58842
8,288,Other,0
8,289,Black African,14.88923
8,289,Coloured,6.74754
8,289,Indian or Asian,0
8,289,White,17.45894
8,289,Other,0
8,290,Black African,31.68362
8,290,Coloured,0
8,290,Indian or Asian,0
8,290,White,0
8,290,Other,0
8,291,Black African,15.00658
8,291,Coloured,0
8,291,Indian or Asian,0
8,291,White,0
8,291,Other,0
8,292,Black African,59.15049
8,292,Coloured,0
8,292,Indian or Asian,0
8,292,White,0
8,292,Other,0
8,293,Black African,72.34926
8,293,Coloured,0
8,293,Indian or Asian,1.19894
8,293,White,1
8,293,Other,0
8,294,Black African,142.26464
8,294,Coloured,0
8,294,Indian or Asian,2.24918
8,294,White,3.25218
8,294,Other,3.37377
8,295,Black African,89.49574
8,295,Coloured,5.62295
8,295,Indian or Asian,1.12459
8,295,White,4.01288
8,295,Other,1.19894
8,296,Black African,39.29508
8,296,Coloured,1.11
8,296,Indian or Asian,0
8,296,White,0
8,296,Other,0
8,297,Black African,23.25986
8,297,Coloured,0
8,297,Indian or Asian,0
8,297,White,5
8,297,Other,0
8,298,Black African,14.67658
8,298,Coloured,0
8,298,Indian or Asian,3.54085
8,298,White,0
8,298,Other,0
8,260,Black African,307.78309
8,260,Coloured,24.74098
8,260,Indian or Asian,12.12131
8,260,White,162.72298
8,260,Other,10.12131
8,299,Black African,251.12498
8,299,Coloured,40.08082
8,299,Indian or Asian,16.46443
8,299,White,370.31124
8,299,Other,31.80427
8,460,Black African,23.68948
8,460,Coloured,1.08572
8,460,Indian or Asian,0
8,460,White,24.19807
8,460,Other,0
8,461,Black African,46.44921
8,461,Coloured,1.08572
8,461,Indian or Asian,0
8,461,White,24.47217
8,461,Other,0
8,462,Black African,5.81648
8,462,Coloured,1.08572
8,462,Indian or Asian,0
8,462,White,3.25341
8,462,Other,0
8,463,Black African,4.66507
8,463,Coloured,0
8,463,Indian or Asian,0
8,463,White,1.34439
8,463,Other,0
8,464,Black African,22.35163
8,464,Coloured,0
8,464,Indian or Asian,0
8,464,White,17.03725
8,464,Other,1.1271
8,465,Black African,35.14217
8,465,Coloured,1.08572
8,465,Indian or Asian,0
8,465,White,23.07842
8,465,Other,0
8,466,Black African,19.81229
8,466,Coloured,0
8,466,Indian or Asian,0
8,466,White,31.72489
8,466,Other,0
8,467,Black African,362.41229
8,467,Coloured,7.74849
8,467,Indian or Asian,4.49508
8,467,White,300.15922
8,467,Other,4.44778
8,468,Black African,10.35729
8,468,Coloured,0
8,468,Indian or Asian,0
8,468,White,49.32493
8,468,Other,7.68994
8,469,Black African,58.9765
8,469,Coloured,4.37301
8,469,Indian or Asian,6.72919
8,469,White,40.89787
8,469,Other,0
8,470,Black African,82.02698
8,470,Coloured,3.2793
8,470,Indian or Asian,0
8,470,White,150.49856
8,470,Other,0
8,471,Black African,66.11038
8,471,Coloured,0
8,471,Indian or Asian,0
8,471,White,59.69207
8,471,Other,0
8,472,Black African,242.06899
8,472,Coloured,2.04008
8,472,Indian or Asian,11.00184
8,472,White,68.52688
8,472,Other,1.09041
8,473,Black African,176.87004
8,473,Coloured,0
8,473,Indian or Asian,0
8,473,White,113.62561
8,473,Other,0
8,474,Black African,38.45985
8,474,Coloured,6.09439
8,474,Indian or Asian,3.41226
8,474,White,21.17269
8,474,Other,0
8,475,Black African,106.81115
8,475,Coloured,3.16769
8,475,Indian or Asian,10.10098
8,475,White,122.51347
8,475,Other,1.19654
8,477,Black African,70.88143
8,477,Coloured,0
8,477,Indian or Asian,1
8,477,White,129.38167
8,477,Other,0
8,478,Black African,656.29541
8,478,Coloured,14.49185
8,478,Indian or Asian,24.88517
8,478,White,383.5685
8,478,Other,1.19654
8,479,Black African,247.31768
8,479,Coloured,3.4788
8,479,Indian or Asian,0
8,479,White,132.34555
8,479,Other,1.19654
8,499,Black African,473.88273
8,499,Coloured,21.47074
8,499,Indian or Asian,11.03953
8,499,White,446.9935
8,499,Other,3.10786
8,760,Black African,2315.46477
8,760,Coloured,24.09075
8,760,Indian or Asian,77.58259
8,760,White,738.3821
8,760,Other,13.73306
8,761,Black African,353.33965
8,761,Coloured,3.49775
8,761,Indian or Asian,10.38408
8,761,White,287.86552
8,761,Other,7.82204
8,762,Black African,2119.97375
8,762,Coloured,35.03972
8,762,Indian or Asian,16.04717
8,762,White,701.82898
8,762,Other,9.5911
8,763,Black African,1011.65799
8,763,Coloured,9.07331
8,763,Indian or Asian,28.55622
8,763,White,641.01705
8,763,Other,5.86653
8,764,Black African,419.79928
8,764,Coloured,16.60669
8,764,Indian or Asian,3.89403
8,764,White,312.01559
8,764,Other,5.86653
8,765,Black African,742.99153
8,765,Coloured,0
8,765,Indian or Asian,1
8,765,White,52.30122
8,765,Other,2.95551
8,766,Black African,783.78254
8,766,Coloured,5.85684
8,766,Indian or Asian,1.29801
8,766,White,115.5559
8,766,Other,0
8,797,Black African,29589.05582
8,797,Coloured,236.06791
8,797,Indian or Asian,350.58857
8,797,White,4797.32388
8,797,Other,71.83901
8,798,Black African,19422.9614
8,798,Coloured,304.97506
8,798,Indian or Asian,1018.20949
8,798,White,2616.26537
8,798,Other,110.50856
